ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Meta: _product_addons_exclude_global,Meta: _wpml_word_count,Meta: _wpml_media_duplicate,Meta: _wpml_media_featured,Meta: _wpml_media_has_media,Attribute 1 default,Attribute 2 default,Attribute 3 default,Attribute 4 default,Meta: _yoast_wpseo_content_score
747,variation,PA3W5D3MA57/22,Paleo,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8595,,,,,,,id:246,,,,,,13,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
748,variation,PA1W6D2MA58/22,Paleo,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2898,,,,,,,id:246,,,,,,14,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
749,variation,PA1W6D4MA61/22,Paleo,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3198,,,,,,,id:246,,,,,,15,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
750,variation,PA1W6D3MA59/22,Paleo,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3438,,,,,,,id:246,,,,,,16,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
751,variation,PA2W6D2MA58/22,Paleo,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5796,,,,,,,id:246,,,,,,17,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
752,variation,PA2W6D4MA61/22,Paleo,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6396,,,,,,,id:246,,,,,,18,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
753,variation,PA2W6D3MA59/22,Paleo,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6876,,,,,,,id:246,,,,,,19,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
754,variation,PA3W6D2MA58/22,Paleo,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8694,,,,,,,id:246,,,,,,20,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
755,variation,PA3W6D4MA61/22,Paleo,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,9594,,,,,,,id:246,,,,,,21,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
756,variation,PA3W6D3MA59/22,Paleo,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10314,,,,,,,id:246,,,,,,22,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
757,variation,OP1W5D2MA52/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2240,,,,,,,id:520,,,,,,1,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
758,variation,OP1W5D4MA56/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2490,,,,,,,id:520,,,,,,2,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
759,variation,OP1W5D3MA53/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2690,,,,,,,id:520,,,,,,3,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
760,variation,OP2W5D2MA17/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4480,,,,,,,id:520,,,,,,4,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
761,variation,OP2W5D4MA21/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4980,,,,,,,id:520,,,,,,5,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
762,variation,OP2W5D3MA18/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5380,,,,,,,id:520,,,,,,6,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
763,variation,OP3W5D2MA21/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6720,,,,,,,id:520,,,,,,7,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
764,variation,OP3W5D4MA25/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,7470,,,,,,,id:520,,,,,,8,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
765,variation,OP3W5D3MA22/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8070,,,,,,,id:520,,,,,,9,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
766,variation,OP1W6D2MA54/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2688,,,,,,,id:520,,,,,,10,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
767,variation,OP1W6D4MA57/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2988,,,,,,,id:520,,,,,,11,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
768,variation,OP1W6D3MA55/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3228,,,,,,,id:520,,,,,,12,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
769,variation,OP2W6D2MA19/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5376,,,,,,,id:520,,,,,,13,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
770,variation,OP2W6D4MA22/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5976,,,,,,,id:520,,,,,,14,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
771,variation,OP2W6D3MA20/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6456,,,,,,,id:520,,,,,,15,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
772,variation,OP3W6D2MA23/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8064,,,,,,,id:520,,,,,,16,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
773,variation,OP3W6D4MA26/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8964,,,,,,,id:520,,,,,,17,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
774,variation,OP3W6D3MA24/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,9684,,,,,,,id:520,,,,,,18,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
775,variation,OP1W5D2MA52/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2690,,,,,,,id:520,,,,,,19,Number of Calories,2600,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
776,variation,OP1W5D4MA56/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2645,,,,,,,id:520,,,,,,20,Number of Calories,2600,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
777,variation,OP1W5D3MA53/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3140,,,,,,,id:520,,,,,,21,Number of Calories,2600,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
778,variation,OP2W5D2MA17/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5380,,,,,,,id:520,,,,,,22,Number of Calories,2600,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
779,variation,OP2W5D4MA21/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5290,,,,,,,id:520,,,,,,23,Number of Calories,2600,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
780,variation,OP2W5D3MA18/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6280,,,,,,,id:520,,,,,,24,Number of Calories,2600,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
781,variation,OP3W5D2MA21/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8070,,,,,,,id:520,,,,,,25,Number of Calories,2600,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
782,variation,OP3W5D4MA25/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,7935,,,,,,,id:520,,,,,,26,Number of Calories,2600,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
783,variation,OP3W5D3MA22/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,9420,,,,,,,id:520,,,,,,27,Number of Calories,2600,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
784,variation,OP1W6D2MA54/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2904,,,,,,,id:520,,,,,,28,Number of Calories,2600,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
785,variation,OP1W6D4MA57/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3174,,,,,,,id:520,,,,,,29,Number of Calories,2600,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
786,variation,OP1W6D3MA55/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3768,,,,,,,id:520,,,,,,30,Number of Calories,2600,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
787,variation,OP2W6D2MA19/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6456,,,,,,,id:520,,,,,,31,Number of Calories,2600,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
788,variation,OP2W6D4MA22/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6348,,,,,,,id:520,,,,,,32,Number of Calories,2600,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
789,variation,OP2W6D3MA20/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,7536,,,,,,,id:520,,,,,,33,Number of Calories,2600,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
790,variation,OP3W6D2MA23/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,9684,,,,,,,id:520,,,,,,34,Number of Calories,2600,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
791,variation,OP3W6D4MA26/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,9522,,,,,,,id:520,,,,,,35,Number of Calories,2600,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
792,variation,OP3W6D3MA24/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10170,,,,,,,id:520,,,,,,36,Number of Calories,2600,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
832,variation,GF1W5D2MA56/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1465,,,,,,,id:256,,,,,,5,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
833,variation,GF1W5D4MA60/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1590,,,,,,,id:256,,,,,,6,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
834,variation,GF1W5D3MA57/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1840,,,,,,,id:256,,,,,,7,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
835,variation,GF2W5D2MA56/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2930,,,,,,,id:256,,,,,,8,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
836,variation,GF2W5D4MA60/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3180,,,,,,,id:256,,,,,,9,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
837,variation,GF2W5D3MA57/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3680,,,,,,,id:256,,,,,,10,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
838,variation,GF3W5D2MA56/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4395,,,,,,,id:256,,,,,,11,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
839,variation,GF3W5D4MA60/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4770,,,,,,,id:256,,,,,,12,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
840,variation,GF3W5D3MA57/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5520,,,,,,,id:256,,,,,,13,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
841,variation,GF1W6D2MA58/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1758,,,,,,,id:256,,,,,,14,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
842,variation,GF1W6D4MA61/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1908,,,,,,,id:256,,,,,,15,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
843,variation,GF1W6D3MA59/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2208,,,,,,,id:256,,,,,,16,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
844,variation,GF2W6D2MA58/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3516,,,,,,,id:256,,,,,,17,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
845,variation,GF2W6D4MA61/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3816,,,,,,,id:256,,,,,,18,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
846,variation,GF2W6D3MA59/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4416,,,,,,,id:256,,,,,,19,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
847,variation,GF3W6D2MA58/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5274,,,,,,,id:256,,,,,,20,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
848,variation,GF3W6D4MA61/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5724,,,,,,,id:256,,,,,,21,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
849,variation,GF3W6D3MA59/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6624,,,,,,,id:256,,,,,,22,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
850,variation,GF1W5D2MA56/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1665,,,,,,,id:256,,,,,,23,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
851,variation,GF1W5D4MA60/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1790,,,,,,,id:256,,,,,,24,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
852,variation,GF1W5D3MA57/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2040,,,,,,,id:256,,,,,,25,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
853,variation,GF2W5D2MA56/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3330,,,,,,,id:256,,,,,,26,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
854,variation,GF2W5D4MA60/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3580,,,,,,,id:256,,,,,,27,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
855,variation,GF2W5D3MA57/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4080,,,,,,,id:256,,,,,,28,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
856,variation,GF3W5D2MA56/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4995,,,,,,,id:256,,,,,,29,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
857,variation,GF3W5D4MA60/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5370,,,,,,,id:256,,,,,,30,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
858,variation,GF3W5D3MA57/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6120,,,,,,,id:256,,,,,,31,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
859,variation,GF1W6D2MA58/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1998,,,,,,,id:256,,,,,,32,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
860,variation,GF1W6D4MA61/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2148,,,,,,,id:256,,,,,,33,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
861,variation,GF1W6D3MA59/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2448,,,,,,,id:256,,,,,,34,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
862,variation,GF2W6D2MA58/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3996,,,,,,,id:256,,,,,,35,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
863,variation,GF2W6D4MA61/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4296,,,,,,,id:256,,,,,,36,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
864,variation,GF2W6D3MA59/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4896,,,,,,,id:256,,,,,,37,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
865,variation,GF3W6D2MA58/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5994,,,,,,,id:256,,,,,,38,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
866,variation,GF3W6D4MA61/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,6624,,,,,,,id:256,,,,,,39,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
867,variation,GF3W6D3MA59/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,7344,,,,,,,id:256,,,,,,40,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
868,variation,GF1W5D2MA56/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1940,,,,,,,id:256,,,,,,41,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,,,,,,
869,variation,GF1W5D4MA60/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2190,,,,,,,id:256,,,,,,42,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,,,,,,
870,variation,GF1W5D3MA57/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2390,,,,,,,id:256,,,,,,43,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,,,,,,
