ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Meta: _product_addons_exclude_global,Attribute 1 default,Attribute 2 default,Attribute 3 default,Attribute 4 default
767,variation,OP1W6D4MA57/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,988.00",,,,,,,id:520,,,,,,11,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
785,variation,OP1W6D4MA57/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,174.00",,,,,,,id:520,,,,,,29,Number of Calories,2600,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
760,variation,OP2W5D2MA17/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,480.00",,,,,,,id:520,,,,,,4,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
778,variation,OP2W5D2MA17/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,380.00",,,,,,,id:520,,,,,,22,Number of Calories,2600,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
762,variation,OP2W5D3MA18/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,380.00",,,,,,,id:520,,,,,,6,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
780,variation,OP2W5D3MA18/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,280.00",,,,,,,id:520,,,,,,24,Number of Calories,2600,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
761,variation,OP2W5D4MA21/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,980.00",,,,,,,id:520,,,,,,5,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
779,variation,OP2W5D4MA21/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,290.00",,,,,,,id:520,,,,,,23,Number of Calories,2600,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
769,variation,OP2W6D2MA19/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,376.00",,,,,,,id:520,,,,,,13,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
787,variation,OP2W6D2MA19/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,456.00",,,,,,,id:520,,,,,,31,Number of Calories,2600,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
771,variation,OP2W6D3MA20/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,456.00",,,,,,,id:520,,,,,,15,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
789,variation,OP2W6D3MA20/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"7,536.00",,,,,,,id:520,,,,,,33,Number of Calories,2600,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
770,variation,OP2W6D4MA22/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,976.00",,,,,,,id:520,,,,,,14,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
788,variation,OP2W6D4MA22/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,348.00",,,,,,,id:520,,,,,,32,Number of Calories,2600,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
763,variation,OP3W5D2MA21/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,720.00",,,,,,,id:520,,,,,,7,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
781,variation,OP3W5D2MA21/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"8,070.00",,,,,,,id:520,,,,,,25,Number of Calories,2600,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
765,variation,OP3W5D3MA22/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"8,070.00",,,,,,,id:520,,,,,,9,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
783,variation,OP3W5D3MA22/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,420.00",,,,,,,id:520,,,,,,27,Number of Calories,2600,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
764,variation,OP3W5D4MA25/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"7,470.00",,,,,,,id:520,,,,,,8,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
782,variation,OP3W5D4MA25/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"7,935.00",,,,,,,id:520,,,,,,26,Number of Calories,2600,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
772,variation,OP3W6D2MA23/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"8,064.00",,,,,,,id:520,,,,,,16,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
790,variation,OP3W6D2MA23/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,684.00",,,,,,,id:520,,,,,,34,Number of Calories,2600,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
774,variation,OP3W6D3MA24/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,684.00",,,,,,,id:520,,,,,,18,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
792,variation,OP3W6D3MA24/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"10,170.00",,,,,,,id:520,,,,,,36,Number of Calories,2600,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
773,variation,OP3W6D4MA26/22,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"8,964.00",,,,,,,id:520,,,,,,17,Number of Calories,2200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
791,variation,OP3W6D4MA26/26,Optimal Performance,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"9,522.00",,,,,,,id:520,,,,,,35,Number of Calories,2600,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
832,variation,GF1W5D2MA56/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,465.00",,,,,,,id:256,,,,,,5,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
850,variation,GF1W5D2MA56/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,665.00",,,,,,,id:256,,,,,,23,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
868,variation,GF1W5D2MA56/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,940.00",,,,,,,id:256,,,,,,41,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
834,variation,GF1W5D3MA57/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,840.00",,,,,,,id:256,,,,,,7,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
852,variation,GF1W5D3MA57/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,040.00",,,,,,,id:256,,,,,,25,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
870,variation,GF1W5D3MA57/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,390.00",,,,,,,id:256,,,,,,43,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
833,variation,GF1W5D4MA60/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,590.00",,,,,,,id:256,,,,,,6,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
851,variation,GF1W5D4MA60/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,790.00",,,,,,,id:256,,,,,,24,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
869,variation,GF1W5D4MA60/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,190.00",,,,,,,id:256,,,,,,42,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
841,variation,GF1W6D2MA58/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,758.00",,,,,,,id:256,,,,,,14,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
859,variation,GF1W6D2MA58/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,998.00",,,,,,,id:256,,,,,,32,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
877,variation,GF1W6D2MA58/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,328.00",,,,,,,id:256,,,,,,50,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
843,variation,GF1W6D3MA59/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,208.00",,,,,,,id:256,,,,,,16,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
861,variation,GF1W6D3MA59/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,448.00",,,,,,,id:256,,,,,,34,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
879,variation,GF1W6D3MA59/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,868.00",,,,,,,id:256,,,,,,52,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
842,variation,GF1W6D4MA61/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,908.00",,,,,,,id:256,,,,,,15,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
860,variation,GF1W6D4MA61/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,148.00",,,,,,,id:256,,,,,,33,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
878,variation,GF1W6D4MA61/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,628.00",,,,,,,id:256,,,,,,51,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
835,variation,GF2W5D2MA56/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,930.00",,,,,,,id:256,,,,,,8,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
853,variation,GF2W5D2MA56/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,330.00",,,,,,,id:256,,,,,,26,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
871,variation,GF2W5D2MA56/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,880.00",,,,,,,id:256,,,,,,44,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
837,variation,GF2W5D3MA57/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,680.00",,,,,,,id:256,,,,,,10,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
855,variation,GF2W5D3MA57/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,080.00",,,,,,,id:256,,,,,,28,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
873,variation,GF2W5D3MA57/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,780.00",,,,,,,id:256,,,,,,46,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
836,variation,GF2W5D4MA60/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,180.00",,,,,,,id:256,,,,,,9,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
854,variation,GF2W5D4MA60/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,580.00",,,,,,,id:256,,,,,,27,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
872,variation,GF2W5D4MA60/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,380.00",,,,,,,id:256,,,,,,45,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
844,variation,GF2W6D2MA58/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,516.00",,,,,,,id:256,,,,,,17,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
862,variation,GF2W6D2MA58/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,996.00",,,,,,,id:256,,,,,,35,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
880,variation,GF2W6D2MA58/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,656.00",,,,,,,id:256,,,,,,53,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
846,variation,GF2W6D3MA59/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,416.00",,,,,,,id:256,,,,,,19,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
864,variation,GF2W6D3MA59/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,896.00",,,,,,,id:256,,,,,,37,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
882,variation,GF2W6D3MA59/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,736.00",,,,,,,id:256,,,,,,1,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
845,variation,GF2W6D4MA61/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"3,816.00",,,,,,,id:256,,,,,,18,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
863,variation,GF2W6D4MA61/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,296.00",,,,,,,id:256,,,,,,36,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
881,variation,GF2W6D4MA61/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,256.00",,,,,,,id:256,,,,,,54,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,2 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
838,variation,GF3W5D2MA56/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,395.00",,,,,,,id:256,,,,,,11,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
856,variation,GF3W5D2MA56/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,995.00",,,,,,,id:256,,,,,,29,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
874,variation,GF3W5D2MA56/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,820.00",,,,,,,id:256,,,,,,47,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
840,variation,GF3W5D3MA57/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,520.00",,,,,,,id:256,,,,,,13,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
858,variation,GF3W5D3MA57/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,120.00",,,,,,,id:256,,,,,,31,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
876,variation,GF3W5D3MA57/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"7,170.00",,,,,,,id:256,,,,,,49,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
839,variation,GF3W5D4MA60/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"4,770.00",,,,,,,id:256,,,,,,12,Number of Calories,1200,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
857,variation,GF3W5D4MA60/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,370.00",,,,,,,id:256,,,,,,30,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
875,variation,GF3W5D4MA60/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,570.00",,,,,,,id:256,,,,,,48,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
847,variation,GF3W6D2MA58/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,274.00",,,,,,,id:256,,,,,,20,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
865,variation,GF3W6D2MA58/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,994.00",,,,,,,id:256,,,,,,38,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
883,variation,GF3W6D2MA58/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,984.00",,,,,,,id:256,,,,,,2,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
849,variation,GF3W6D3MA59/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,624.00",,,,,,,id:256,,,,,,22,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
867,variation,GF3W6D3MA59/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"7,344.00",,,,,,,id:256,,,,,,40,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
885,variation,GF3W6D3MA59/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"8,604.00",,,,,,,id:256,,,,,,4,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
848,variation,GF3W6D4MA61/12,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"5,724.00",,,,,,,id:256,,,,,,21,Number of Calories,1200,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
866,variation,GF3W6D4MA61/15,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"6,624.00",,,,,,,id:256,,,,,,39,Number of Calories,1500,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
884,variation,GF3W6D4MA61/18,Gluten Free Low Carb,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"7,884.00",,,,,,,id:256,,,,,,3,Number of Calories,1800,,1,Number of days a week,6 days,,1,Duration,3 weeks,,1,Selected Meals (2 snacks included),Lunch &amp; Dinner,,1,,,,,
904,variation,BL1W5D2MA1/18,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,940.00",,,,,,,id:242,,,,,,23,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
922,variation,BL1W5D2MA1/22,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,240.00",,,,,,,id:242,,,,,,41,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
886,variation,BL1W5D2MA3/15,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"1,665.00",,,,,,,id:242,,,,,,5,Number of Calories,1500,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Breakfast &amp; Lunch,,1,,,,,
906,variation,BL1W5D3MA2/18,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,390.00",,,,,,,id:242,,,,,,25,Number of Calories,1800,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
924,variation,BL1W5D3MA2/22,Balanced Living,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,"2,690.00",,,,,,,id:242,,,,,,43,Number of Calories,2200,,1,Number of days a week,5 days,,1,Duration,1 week,,1,Selected Meals (2 snacks included),Full Day,,1,,,,,
